category,attribute,question_type,question_text,purpose
ライフスタイル,好きな音楽,ASSUMPTION,生活の中で好きな音楽が安定してそうです。,ライフスタイルの把握
ライフスタイル,好きな音楽,COMPARISON,人によって生活の重心って違いますよね。好きな音楽はどちら寄りですか？,ライフスタイルの把握
ライフスタイル,好きな音楽,COMPARISON,周りと比べると、好きな音楽に時間を使う方ですか？,ライフスタイルの把握
ライフスタイル,好きな音楽,PAST,昔から好きな音楽は変わらない方ですか？,ライフスタイルの把握
ライフスタイル,好きな音楽,PAST,以前と比べて、好きな音楽の好みや習慣は変わりました？,ライフスタイルの把握
ライフスタイル,好きな音楽,SITUATIONAL,忙しい時期でも好きな音楽は崩れにくいですか？,ライフスタイルの把握
ライフスタイル,好きな音楽,SITUATIONAL,旅行先でも好きな音楽は普段通り保ちたいタイプですか？,ライフスタイルの把握
ライフスタイル,好きな音楽,OBSERVATION,生活の話になると、好きな音楽がはっきり見えますね。,ライフスタイルの把握
ライフスタイル,好きな音楽,OBSERVATION,日常の整え方に好きな音楽が出ていますね。,ライフスタイルの把握
ライフスタイル,好きな音楽,HYPOTHETICAL,もし丸一日自由なら、好きな音楽にどう時間を使いますか？,ライフスタイルの把握
ライフスタイル,好きな音楽,HYPOTHETICAL,理想の暮らしだと、好きな音楽は今とどう変わりますか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,DIRECT,普段の好きな食べ物ってどんな感じですか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,DIRECT,日常だと好きな食べ物はどのくらい大事ですか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,INDIRECT,休日や平日の過ごし方で、好きな食べ物はどう出ますか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,INDIRECT,日々の習慣って、わりと決まってますか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,ASSUMPTION,好きな食べ物には結構こだわりありそうですね。,ライフスタイルの把握
ライフスタイル,好きな食べ物,ASSUMPTION,生活の中で好きな食べ物が安定してそうです。,ライフスタイルの把握
ライフスタイル,好きな食べ物,COMPARISON,人によって生活の重心って違いますよね。好きな食べ物はどちら寄りですか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,COMPARISON,周りと比べると、好きな食べ物に時間を使う方ですか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,PAST,昔から好きな食べ物は変わらない方ですか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,PAST,以前と比べて、好きな食べ物の好みや習慣は変わりました？,ライフスタイルの把握
ライフスタイル,好きな食べ物,SITUATIONAL,忙しい時期でも好きな食べ物は崩れにくいですか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,SITUATIONAL,旅行先でも好きな食べ物は普段通り保ちたいタイプですか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,OBSERVATION,生活の話になると、好きな食べ物がはっきり見えますね。,ライフスタイルの把握
ライフスタイル,好きな食べ物,OBSERVATION,日常の整え方に好きな食べ物が出ていますね。,ライフスタイルの把握
ライフスタイル,好きな食べ物,HYPOTHETICAL,もし丸一日自由なら、好きな食べ物にどう時間を使いますか？,ライフスタイルの把握
ライフスタイル,好きな食べ物,HYPOTHETICAL,理想の暮らしだと、好きな食べ物は今とどう変わりますか？,ライフスタイルの把握
ライフスタイル,好きな動物,DIRECT,普段の好きな動物ってどんな感じですか？,ライフスタイルの把握
ライフスタイル,好きな動物,DIRECT,日常だと好きな動物はどのくらい大事ですか？,ライフスタイルの把握
ライフスタイル,好きな動物,INDIRECT,休日や平日の過ごし方で、好きな動物はどう出ますか？,ライフスタイルの把握
ライフスタイル,好きな動物,INDIRECT,日々の習慣って、わりと決まってますか？,ライフスタイルの把握
ライフスタイル,好きな動物,ASSUMPTION,好きな動物には結構こだわりありそうですね。,ライフスタイルの把握
ライフスタイル,好きな動物,ASSUMPTION,生活の中で好きな動物が安定してそうです。,ライフスタイルの把握
ライフスタイル,好きな動物,COMPARISON,人によって生活の重心って違いますよね。好きな動物はどちら寄りですか？,ライフスタイルの把握
ライフスタイル,好きな動物,COMPARISON,周りと比べると、好きな動物に時間を使う方ですか？,ライフスタイルの把握
ライフスタイル,好きな動物,PAST,昔から好きな動物は変わらない方ですか？,ライフスタイルの把握
ライフスタイル,好きな動物,PAST,以前と比べて、好きな動物の好みや習慣は変わりました？,ライフスタイルの把握
ライフスタイル,好きな動物,SITUATIONAL,忙しい時期でも好きな動物は崩れにくいですか？,ライフスタイルの把握
ライフスタイル,好きな動物,SITUATIONAL,旅行先でも好きな動物は普段通り保ちたいタイプですか？,ライフスタイルの把握
ライフスタイル,好きな動物,OBSERVATION,生活の話になると、好きな動物がはっきり見えますね。,ライフスタイルの把握
ライフスタイル,好きな動物,OBSERVATION,日常の整え方に好きな動物が出ていますね。,ライフスタイルの把握
ライフスタイル,好きな動物,HYPOTHETICAL,もし丸一日自由なら、好きな動物にどう時間を使いますか？,ライフスタイルの把握
ライフスタイル,好きな動物,HYPOTHETICAL,理想の暮らしだと、好きな動物は今とどう変わりますか？,ライフスタイルの把握
ライフスタイル,消費行動,DIRECT,普段の消費行動ってどんな感じですか？,ライフスタイルの把握
ライフスタイル,消費行動,DIRECT,日常だと消費行動はどのくらい大事ですか？,ライフスタイルの把握
ライフスタイル,消費行動,INDIRECT,休日や平日の過ごし方で、消費行動はどう出ますか？,ライフスタイルの把握
ライフスタイル,消費行動,INDIRECT,日々の習慣って、わりと決まってますか？,ライフスタイルの把握
ライフスタイル,消費行動,ASSUMPTION,消費行動には結構こだわりありそうですね。,ライフスタイルの把握
ライフスタイル,消費行動,ASSUMPTION,生活の中で消費行動が安定してそうです。,ライフスタイルの把握
ライフスタイル,消費行動,COMPARISON,人によって生活の重心って違いますよね。消費行動はどちら寄りですか？,ライフスタイルの把握
ライフスタイル,消費行動,COMPARISON,周りと比べると、消費行動に時間を使う方ですか？,ライフスタイルの把握
ライフスタイル,消費行動,PAST,昔から消費行動は変わらない方ですか？,ライフスタイルの把握
ライフスタイル,消費行動,PAST,以前と比べて、消費行動の好みや習慣は変わりました？,ライフスタイルの把握
ライフスタイル,消費行動,SITUATIONAL,忙しい時期でも消費行動は崩れにくいですか？,ライフスタイルの把握
ライフスタイル,消費行動,SITUATIONAL,旅行先でも消費行動は普段通り保ちたいタイプですか？,ライフスタイルの把握
ライフスタイル,消費行動,OBSERVATION,生活の話になると、消費行動がはっきり見えますね。,ライフスタイルの把握
ライフスタイル,消費行動,OBSERVATION,日常の整え方に消費行動が出ていますね。,ライフスタイルの把握
ライフスタイル,消費行動,HYPOTHETICAL,もし丸一日自由なら、消費行動にどう時間を使いますか？,ライフスタイルの把握
ライフスタイル,消費行動,HYPOTHETICAL,理想の暮らしだと、消費行動は今とどう変わりますか？,ライフスタイルの把握
